UniqueID,Company,InventoryLocation,Item,GeneralLedgerCategory,Buyer,DefaultTransactionUOM.UnitOfMeasure,DefaultTransactionUOM.Item,DefaultTransactionUOM.ItemType,DefaultTransactionUOM.ContractLine,DefaultTransactionUOM.TrackedIn,DefaultTransactionUOM.UOMConversion,DefaultTransactionUOM.PackingWeight,DefaultTransactionUOM.PackingVolume,PurchaseTaxable,PurchaseTaxCode,TaxableWhenSold,SellTaxCode,StandardCost,FutureStandardCost,StockOnHandQuantity,SecondaryQuantity,AllocatedQuantity,UnallocatedQuantity,BackorderedQuantity,InProcessQuantity,OnOrderQuantity,IntransitQuantity,WorkInProgressQuantity,InspectionHoldQuantity,MovementClass,MovementRank,StorageCode,PreferredBin,MinimumOrderQuantity,MaximumOrderQuantity,ReorderPolicy,ReorderDocument,ReorderQuantityCode,ReorderPointCode,ReorderQuantity,ReorderPoint,SuggestedReorderPoint,LeadtimeControl,LeadtimeDays,LastLeadtime,PreviousLeadtime,AutomaticPurchaseOrder,OrderMultiple,EconomicOrderQuantity,SafetyStock,Manufacturer.ManufacturerCode,Manufacturer.ManufacturerDivision,ManufacturerNumber,SelectForSpecialCycleCount,LastCountDate,ForecastNumber.ForecastYear,ForecastNumber.ForecastNumber,ForecastNumber.Quarter,PatientChargeable,InventoryTracked,BinTracked,AllowReceipt,AllowIssue,InspectionRequired,HasTransactionActivity,FrozenForPhysicalInventory,FreezeDate,LastIssueDate,LastUpdateDate,TransactionCounter,LastReceiptDate,LastTurnoverCalculationDate,MSDSDate,MSDSOrder,MSDSDocument,MSDSVersion,AverageStockOnHandQuantity,TurnoverRate,LastReceiptCost,LastIssueCost,AverageAddOnCost,AverageCost,OverheadUnitCost,MarketPrice,TransactionCount,CountAccuracy,AddedDate,Active,UserField1,UserField2,UserField3,UserFieldN1,UserFieldN2,UserFieldN3,ReceivingDays,Consignment,NoCharge,LotTracked,SerialTracked,UDITracked,DropshipPurchaseOrderForCustomerOrderLine,CreatePurchaseOrderForCustomerOrderLine,MaximumSaleQuantity,MinimumSaleQuantity,AllowCustomerOrderReturns,CustomerOrderReturnDate,DefaultSourceUOM.UnitOfMeasure,DefaultSourceUOM.Item,DefaultSourceUOM.ItemType,DefaultSourceUOM.ContractLine,DefaultSourceUOM.TrackedIn,DefaultSourceUOM.UOMConversion,DefaultSourceUOM.PackingWeight,DefaultSourceUOM.PackingVolume,GeographicalType,GeographicalLatitude,GeographicalLongitude,GeographicalAltitude,GeographicalDate,GlobalLineType,ChargeNumber,PreferredHoldBin,MaximumRequisitionQuantity,FromWorksheetResult,NumberOfBins,ManufacturerNumberStripped,ALLOCATION,DELETEDATE,DELETEFROMSTOCK,PARCOUNT,UserFieldMonMax,UserFieldMonRemain,VALUEANALYSISAPPROVED
b589e5a1-7680-7100-0000-1bec5dd4643d,100,9E,237,,0,EA,237,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1,0,0,FOP,N,F,F,0,15,0,S,0,0,0,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Friday, 22 November 2019 02:33:00.99 AM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,11/21/2019,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,,,,237,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
b589e5a1-7680-7100-0000-1c065dd4643d,100,9N,239,,0,EA,239,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1,0,0,FOP,N,F,F,0,17,0,S,0,0,0,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Friday, 22 November 2019 02:33:01.22 AM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,11/21/2019,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,,,,239,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
b589e5a1-7680-7100-0000-1c205dd4643d,100,9S,241,,0,EA,241,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1,0,0,FOP,N,F,F,0,10,0,S,0,0,0,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Friday, 22 November 2019 02:33:01.46 AM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,11/21/2019,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,,,,241,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
b589e5a1-7680-7100-0000-1c3a5dd4643d,100,9W,243,,0,EA,243,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1,0,0,FOP,N,F,F,0,16,0,S,0,0,0,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Friday, 22 November 2019 02:33:01.69 AM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,11/21/2019,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,,,,243,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-a100-0000-04795dd5ceb6,100,DIST,1,MS,0,BX,1,,0,TRUE,1,0,0,,,FALSE,,0,0,258,0,0,0,0,0,5100,0,0,0,1,0,,A-3,0,200,FOP,P,F,F,0,50,0,S,323,323,0,FALSE,1,0,100,KC,,50033,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:28:37.13 PM",2,,,,FALSE,,,4.8333,0,0,0,0,4.32302326,0,0,0,0,12/5/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,1,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,50033,FALSE,,FALSE,0,0,0,TRUE
34def4d1-7680-a100-0000-05695dd5ceb6,100,DIST,10003,MS,0,,10003,,0,FALSE,0,0,0,,,FALSE,,0,0,0,0,0,0,0,0,111000,0,0,0,1,0,,A-4,3000,0,FOP,P,F,F,0,100,0,S,0,0,0,FALSE,1,0,225,BD,,305110,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:28:38.29 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,12/8/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,10003,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,305110,FALSE,,FALSE,0,0,0,TRUE
2a7b7fc8-4e80-4e80-0000-05a75ebd7059,100,DIST,20015,MS,0,BX,20015,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,A-3,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,KC,,50033,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Friday, 15 May 2020 19:06:55.98 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,5/15/2020,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,20015,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,50033,FALSE,,FALSE,0,0,0,TRUE
2a7b7fc8-4e80-d840-0000-1f325ebd7059,100,DIST,700,MS,0,BX,700,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,A-3,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,KC,,50033,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Friday, 15 May 2020 19:06:25.92 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,5/15/2020,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,700,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,50033,FALSE,,FALSE,0,0,0,TRUE
2a7b7fc8-4e80-8d00-0000-05045ebd7059,100,DIST,871,MS,0,BX,871,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,A-3,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,KC,,50033,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Friday, 15 May 2020 19:06:41.84 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,5/15/2020,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,871,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,50033,FALSE,,FALSE,0,0,0,TRUE
b589e5a1-7680-7100-0000-1c545dd4643d,100,ER,1,,0,BX,1,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,S1P1,0,0,FOP,N,F,F,0,15,0,S,0,0,0,FALSE,1,0,0,KC,,50033-AB,FALSE,,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Friday, 22 November 2019 02:33:02.00 AM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,11/21/2019,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,,,,1,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-0e00-0000-07325dd5ceb6,100,MAIN,1,MS,0,BX,1,,0,TRUE,1,0,0,,,FALSE,,0,0,16840,0,70,0,0,0,6061,11,0,0,1,0,,F-7,0,500,FOP,P,M,F,0,400,0,R,47,402,401,FALSE,1,0,450,KC,,50033,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,5/22/2020,"Thursday, 21 November 2019 05:30:00.00 AM",52,5/19/2020,,,FALSE,,,746,0,0.4,1.25943864,0,1.25943864,0,0,0,0,11/1/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,1,,0,FALSE,0,0,0,,0,0,0,,,,,3,0,0,50033,FALSE,,FALSE,0,1500,0,FALSE
34def4d1-7680-b200-0000-03dd5dd5ceb6,100,MAIN,10,MS,0,,10,,0,FALSE,0,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,F-8,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ZIM,,4301-07-030,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:15:42.69 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,10/8/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,10,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,430107030,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-0e00-0000-07505dd5ceb6,100,MAIN,100,MS,0,,100,,0,FALSE,0,0,0,,,FALSE,,0,0,11503,0,0,0,0,0,3144,0,0,0,1,0,,,0,0,FOP,N,F,F,0,0,0,S,332,289,375,FALSE,1,0,0,KC,,500334,FALSE,,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,5/19/2020,"Friday, 15 May 2020 19:14:00.42 PM",29,5/19/2020,,,FALSE,,,0,0,1.6125,1.54488964,0,1.54488964,0,0,0,0,5/15/2020,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,100,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,500334,FALSE,,FALSE,0,0,0,FALSE
b589e5a1-7680-2600-0000-01435dd4643d,100,MAIN,10003,MS,1,,10003,,0,FALSE,0,0,0,,,FALSE,,0,0,100005,0,0,0,0,0,0,0,0,0,1,0,,F-11,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,BD,,305110,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 22:53:48.02 PM",1,,,,FALSE,,,7692.3077,0,0,0,0,8.8,0,0,0,0,7/24/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,10003,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,305110,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-a100-0000-04975dd5ceb6,100,MAIN,10004,MS,0,EA,10004,,0,TRUE,1,0,0,,,FALSE,,0,0,21300,0,200,0,29,1,31941,0,0,0,1,0,,F-12,0,480,FOP,P,M,F,0,80,0,R,321,36,321,FALSE,1,0,0,BD,,309653,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:28:37.39 PM",6,,,,FALSE,,,92.3077,0,1.68,1.68,0,1.68,0,0,0,0,5/3/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,10004,,0,FALSE,0,0,0,,0,0,0,,,,,10,0,0,309653,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-b200-0000-03f15dd5ceb6,100,MAIN,11,MS,0,,11,,0,FALSE,0,0,0,,,FALSE,,0,0,0,0,0,0,20,0,0,0,0,0,1,0,,F-13,0,0,FOP,N,F,F,0,0,0,S,163,163,163,FALSE,1,0,0,ZIM,,4301-07-040,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:15:43.06 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,3/12/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,11,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,430107040,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-b200-0000-04005dd5ceb6,100,MAIN,12,MS,0,,12,,0,FALSE,0,0,0,,,FALSE,,0,0,530,0,0,0,0,0,504,0,0,0,1,0,,F-14,0,0,FOP,N,F,F,0,0,0,R,36,430,376,FALSE,1,0,0,MCK,MED,14-6976C,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:15:43.12 PM",5,,,,FALSE,,,0,0,5,26.08,0,5.95456605,0,0,0,0,11/21/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,12,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,146976C,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-6400-0000-05485dd5ceb6,100,MAIN,1212,MS,0,,1212,,0,FALSE,0,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,F-15,0,0,FOP,R,F,F,2,5,0,S,0,0,0,TRUE,1,0,0,ZIM,,150366,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:25:29.68 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,6/11/2018,TRUE,,,,0,0,0,0,TRUE,FALSE,N,R,N,FALSE,FALSE,0,0,Y,,,1212,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,150366,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-b200-0000-04105dd5ceb6,100,MAIN,13,MS,0,,13,,0,FALSE,0,0,0,,,FALSE,,0,0,104,0,3,0,1,0,102,0,0,0,1,0,,F-16,0,100,FOP,R,M,F,0,50,0,S,0,0,0,TRUE,1,0,0,BD,,329651,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:15:43.18 PM",2,,,,FALSE,,,-50,0,0,5,0,5,0,0,0,0,11/21/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,13,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,329651,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-b200-0000-041f5dd5ceb6,100,MAIN,14,MS,0,,14,,0,FALSE,0,0,0,,,FALSE,,0,0,260,0,0,0,13001,0,4201,0,0,0,1,0,,F-17,0,0,FOP,R,F,F,3,5,0,S,0,0,0,TRUE,1,0,0,BD,,305109,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:15:43.24 PM",1,,,,FALSE,,,0,0,0,0,0,0.25,0,0,0,0,11/21/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,14,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,305109,FALSE,,FALSE,0,0,0,TRUE
34def4d1-7680-b200-0000-042e5dd5ceb6,100,MAIN,15,MS,0,,15,,0,FALSE,0,0,0,,,FALSE,,0,0,4,0,1,0,0,0,5,0,0,0,1,0,,F-18,0,0,FOP,N,F,F,0,0,0,R,1,432,1,FALSE,1,0,0,GE,,GE AMX-4,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:15:43.29 PM",2,,,,FALSE,,,0,0,10000,0,0,5114.9975,0,0,0,0,9/18/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,15,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,GEAMX4,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-0080-0000-070a5dd5ceb6,100,MAIN,16,OTH,4,EA,16,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,F-19,0,0,FOP,P,F,F,0,0,0,R,323,13,13,FALSE,1,0,0,DELL,,,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 23:09:03.83 PM",0,,,,FALSE,,,0,0,2000,0,0,0,0,0,0,0,12/6/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,,FALSE,FALSE,0,0,Y,,,16,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-b200-0000-043e5dd5ceb6,100,MAIN,18,MS,0,,18,,0,FALSE,0,0,0,,,FALSE,,0,0,13,0,0,0,0,0,11,0,0,0,1,0,,F-20,0,0,FOP,N,F,F,0,0,0,S,648,648,647,FALSE,1,0,0,,,,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:15:43.38 PM",3,,,,FALSE,,,0.9091,0,0,57,0,120.7692308,0,0,0,0,11/8/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,R,N,N,FALSE,FALSE,0,0,Y,,,18,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-6400-0000-047a5dd5ceb6,100,MAIN,2,MS,1,,2,,0,FALSE,0,0,0,,,FALSE,,0,0,2516361,0,1741,0,39,10,63600,0,0,0,1,0,,G-1,0,0,FOP,P,F,F,12,100,0,R,43,432,239,FALSE,1,0,0,3M,MED,656511,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,5/22/2020,"Thursday, 21 November 2019 21:25:28.38 PM",23,5/19/2020,,,FALSE,,,-11365.5,0,0.00173611,0.01336666,0,0.01336666,0,0,0,0,11/1/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,2,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,656511,FALSE,,FALSE,0,0,0,FALSE
2a7b7fc8-4e80-4e80-0000-05b35ebd7059,100,MAIN,20015,MS,0,BX,20015,,0,TRUE,1,0,0,,,FALSE,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,F-7,0,0,FOP,N,F,F,0,0,0,R,47,0,0,FALSE,1,0,0,KC,,50033,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Friday, 15 May 2020 19:06:56.15 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,5/15/2020,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,20015,,0,FALSE,0,0,0,,0,0,0,,,,,3,0,0,50033,FALSE,,FALSE,0,1500,0,FALSE
34def4d1-7680-b200-0000-044e5dd5ceb6,100,MAIN,28,MS,1,,28,,0,FALSE,0,0,0,,,FALSE,,0,0,12,0,6,0,5,0,11,0,0,0,1,0,,G-2,0,0,FOP,N,F,F,0,0,0,R,213,366,324,FALSE,1,0,0,BSCR,,01.00551.105,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:15:43.49 PM",1,,,,FALSE,,,0,0,1350,0,0,1350,0,0,0,0,7/24/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,28,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,0100551105,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-6400-0000-04895dd5ceb6,100,MAIN,3,MS,0,,3,,0,FALSE,0,0,0,,,FALSE,,0,0,34892,0,153,0,547,3,4525,0,0,0,1,0,,G-3,0,0,FOP,P,F,F,10,50,0,R,50,373,288,FALSE,1,0,0,3M,MED,980980,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:25:28.46 PM",31,,,,FALSE,,,-3964.2308,0,2.08333333,2.94843367,0,0.47991186,0,0,0,0,11/1/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,3,,0,FALSE,0,0,0,,0,0,0,,,,,10,0,0,980980,FALSE,,FALSE,0,0,0,TRUE
34def4d1-7680-b200-0000-045e5dd5ceb6,100,MAIN,3-425-VSP-CI,MS,0,,3-425-VSP-CI,,0,FALSE,0,0,0,,,FALSE,,0,0,1903,0,26,0,101,0,1552,0,0,0,1,0,,G-4,0,500,FOP,R,M,F,0,200,0,S,0,0,0,TRUE,1,0,0,,,,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:15:43.57 PM",5,,,,FALSE,,,-73.0769,0,230,230,0,230,0,0,0,0,4/4/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,3-425-VSP-CI,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-a100-0000-06425dd5ceb6,100,MAIN,301,MS,0,,301,,0,FALSE,0,0,0,,,FALSE,,0,0,0,0,0,0,1,0,301,0,0,0,1,0,,G-7,0,300,FOP,P,M,F,0,50,0,S,0,0,0,FALSE,1,0,0,3M,MED,980980,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:28:39.25 PM",0,,,,FALSE,,,0,0,0,0,0,0,0,0,0,0,6/12/2018,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,301,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,980980,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-b200-0000-048c5dd5ceb6,100,MAIN,363323272050,MS,0,VI,363323272050,,0,TRUE,1,0,0,,,FALSE,,0,0,10,0,6,0,0,0,6,0,0,0,1,0,,G-8,0,25,FOP,N,M,F,0,5,0,S,0,0,0,TRUE,1,0,0,APPP,,63323-272-05,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:15:43.75 PM",2,,,,FALSE,,,-0.7143,0,0,3.85,0,3.85,0,0,0,0,7/24/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,VI,363323272050,,0,TRUE,1,0,0,,0,0,0,,,,,0,0,0,6332327205,FALSE,,FALSE,0,0,0,TRUE
34def4d1-7680-b200-0000-049b5dd5ceb6,100,MAIN,39,MS,0,,39,,0,FALSE,0,0,0,,,FALSE,,0,0,10,0,0,0,1,0,12,0,0,0,1,0,,G-9,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,ZIM,,,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:15:43.81 PM",0,,,,FALSE,,,2,0,4200,4200,0,4200,0,0,0,0,5/24/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,39,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,FALSE
34def4d1-7680-6400-0000-04d65dd5ceb6,100,MAIN,4,MS,1,,4,,0,FALSE,0,0,0,,,FALSE,,0,0,604215,0,561,0,12840,0,13200,0,0,0,1,0,,G-1,0,0,FOP,P,F,F,10,60,0,R,50,288,290,TRUE,1,0,0,BD,,DW5411,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 21:25:28.90 PM",9,,,,FALSE,,,-150245,0,0.4,0.37780347,0,0.18730767,0,0,0,0,11/1/2016,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,4,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,DW5411,FALSE,,FALSE,0,0,0,TRUE
34def4d1-7680-b080-0000-08415dd5ceb6,100,MAIN,40,MS,0,,40,,0,FALSE,0,0,0,,,FALSE,,0,0,50,0,0,0,0,0,0,0,0,0,1,0,,G-1,0,0,FOP,N,F,F,0,0,0,S,0,0,0,FALSE,1,0,0,MED,,,FALSE,,0,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,,,"Thursday, 21 November 2019 22:53:49.11 PM",0,,,,FALSE,,,10,0,1350,0,0,1350,0,0,0,0,5/24/2017,TRUE,,,,0,0,0,0,FALSE,FALSE,N,N,N,FALSE,FALSE,0,0,Y,,,40,,0,FALSE,0,0,0,,0,0,0,,,,,0,0,0,,FALSE,,FALSE,0,0,0,TRUE
